id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
127468854,"",5,262,RT,Reticular nucleus of the thalamus,378-1302,0.1403124114,"[{""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1022, ""abbreviation""=>""GPe"", ""name""=>""Globus pallidus, external segment"", ""color""=>""8599CC""}, {""id""=>1031, ""abbreviation""=>""GPi"", ""name""=>""Globus pallidus, internal segment"", ""color""=>""8599CC""}]",M,C57BL/6J,1.7220038247999998,ff909f,,"[6150, 4630, 7330]",false,https://connectivity.brain-map.org/projection/experiment/127468854
120436274,"",5,382,CA1,Field CA1,378-1210,0.0936029752,"[{""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}]",M,C57BL/6J,1.7135889763999999,7ed04b,,"[7460, 1400, 6970]",false,https://connectivity.brain-map.org/projection/experiment/120436274
112459547,"",5,536,CEA,Central amygdalar nucleus,378-950,0.16659896119999998,"[{""id""=>131, ""abbreviation""=>""LA"", ""name""=>""Lateral amygdalar nucleus"", ""color""=>""90EB8D""}, {""id""=>295, ""abbreviation""=>""BLA"", ""name""=>""Basolateral amygdalar nucleus"", ""color""=>""9DE79C""}, {""id""=>536, ""abbreviation""=>""CEA"", ""name""=>""Central amygdalar nucleus"", ""color""=>""80C0E2""}]",M,C57BL/6J,1.69981794535,80c0e2,,"[7360, 4990, 8640]",false,https://connectivity.brain-map.org/projection/experiment/112459547
127083591,"",5,215,APN,Anterior pretectal nucleus,378-1375,0.1715720692,"[{""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}]",M,C57BL/6J,1.6802742782,ff90ff,,"[8520, 3560, 7410]",false,https://connectivity.brain-map.org/projection/experiment/127083591
100141434,"",5,946,PH,Posterior hypothalamic nucleus,378-674,0.3191896848,"[{""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>366, ""abbreviation""=>""SMT"", ""name""=>""Submedial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>414, ""abbreviation""=>""SPFm"", ""name""=>""Subparafascicular nucleus, magnocellular part"", ""color""=>""FF8084""}, {""id""=>685, ""abbreviation""=>""VM"", ""name""=>""Ventral medial nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>741, ""abbreviation""=>""VPMpc"", ""name""=>""Ventral posteromedial nucleus of the thalamus, parvicellular part"", ""color""=>""FF8084""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>907, ""abbreviation""=>""PCN"", ""name""=>""Paracentral nucleus"", ""color""=>""FF909F""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>1077, ""abbreviation""=>""PR"", ""name""=>""Perireunensis nucleus"", ""color""=>""FF909F""}]",M,C57BL/6J,1.6497691615999999,ff4c3e,,"[7200, 4950, 6000]",false,https://connectivity.brain-map.org/projection/experiment/100141434
158315810,"",5,523,MPO,Medial preoptic area,378-1630,0.2965174632,"[{""id""=>226, ""abbreviation""=>""LPO"", ""name""=>""Lateral preoptic area"", ""color""=>""F2483B""}, {""id""=>263, ""abbreviation""=>""AVP"", ""name""=>""Anteroventral preoptic nucleus"", ""color""=>""FF5547""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}, {""id""=>515, ""abbreviation""=>""MPN"", ""name""=>""Medial preoptic nucleus"", ""color""=>""FF4C3E""}, {""id""=>523, ""abbreviation""=>""MPO"", ""name""=>""Medial preoptic area"", ""color""=>""FF5547""}, {""id""=>914, ""abbreviation""=>""PD"", ""name""=>""Posterodorsal preoptic nucleus"", ""color""=>""FF5547""}, {""id""=>1109, ""abbreviation""=>""PS"", ""name""=>""Parastrial nucleus"", ""color""=>""FF5547""}]",M,C57BL/6J,1.6463749512,ff5547,,"[5300, 5790, 6340]",false,https://connectivity.brain-map.org/projection/experiment/158315810
113784293,"",5,155,LD,Lateral dorsal nucleus of thalamus,378-1134,0.107922108,"[{""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}]",M,C57BL/6J,1.6445926203,ff909f,,"[6700, 2870, 6840]",false,https://connectivity.brain-map.org/projection/experiment/113784293
113766038,"",5,672,CP,Caudoputamen,378-1131,0.3038386904,"[{""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>182305689, ""abbreviation""=>""SSp-un"", ""name""=>""Primary somatosensory area, unassigned"", ""color""=>""188064""}]",M,C57BL/6J,1.6284188019749999,98d6f9,,"[5720, 2600, 8350]",false,https://connectivity.brain-map.org/projection/experiment/113766038
125437921,"",5,1048,GRN,Gigantocellular reticular nucleus,378-1261,0.1452195164,"[{""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>307, ""abbreviation""=>""MARN"", ""name""=>""Magnocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>978, ""abbreviation""=>""PGRNl"", ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""color""=>""FFB3D9""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}]",M,C57BL/6J,1.6269018416,ffb3d9,,"[11300, 6770, 6360]",false,https://connectivity.brain-map.org/projection/experiment/125437921
129567943,"",5,225,SPIV,Spinal vestibular nucleus,378-1330,0.220826634,"[{""id""=>202, ""abbreviation""=>""MV"", ""name""=>""Medial vestibular nucleus"", ""color""=>""FFB3D9""}, {""id""=>209, ""abbreviation""=>""LAV"", ""name""=>""Lateral vestibular nucleus"", ""color""=>""FFB3D9""}, {""id""=>225, ""abbreviation""=>""SPIV"", ""name""=>""Spinal vestibular nucleus"", ""color""=>""FFB3D9""}]",M,C57BL/6J,1.5822991408000002,ffb3d9,,"[11370, 4530, 6970]",false,https://connectivity.brain-map.org/projection/experiment/129567943
127557915,"",5,128,MRN,Midbrain reticular nucleus,378-1306,0.150937346,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>246, ""abbreviation""=>""RR"", ""name""=>""Midbrain reticular nucleus, retrorubral area"", ""color""=>""FF90FF""}, {""id""=>271, ""abbreviation""=>""SAG"", ""name""=>""Nucleus sagulum"", ""color""=>""FF7AFF""}, {""id""=>374, ""abbreviation""=>""SNc"", ""name""=>""Substantia nigra, compact part"", ""color""=>""FFA6FF""}, {""id""=>381, ""abbreviation""=>""SNr"", ""name""=>""Substantia nigra, reticular part"", ""color""=>""FF90FF""}]",M,C57BL/6J,1.5748865384000001,ff90ff,,"[9100, 4250, 7540]",false,https://connectivity.brain-map.org/projection/experiment/127557915
113369603,"",5,194,LHA,Lateral hypothalamic area,378-1112,0.222526248,"[{""id""=>88, ""abbreviation""=>""AHN"", ""name""=>""Anterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>614, ""abbreviation""=>""TU"", ""name""=>""Tuberal nucleus"", ""color""=>""F2483B""}, {""id""=>693, ""abbreviation""=>""VMH"", ""name""=>""Ventromedial hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>576073704, ""abbreviation""=>""PeF"", ""name""=>""Perifornical nucleus"", ""color""=>""F2483B""}]",M,C57BL/6J,1.562980146,f2483b,,"[6680, 6410, 6800]",false,https://connectivity.brain-map.org/projection/experiment/113369603
272875132,"",5,362,MD,Mediodorsal nucleus of thalamus,378-1876,0.15219541855000002,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>59, ""abbreviation""=>""IMD"", ""name""=>""Intermediodorsal nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>337, ""abbreviation""=>""SSp-ll"", ""name""=>""Primary somatosensory area, lower limb"", ""color""=>""188064""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>599, ""abbreviation""=>""CM"", ""name""=>""Central medial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,1.5260599396,ff909f,,"[6350, 3830, 5670]",false,https://connectivity.brain-map.org/projection/experiment/272875132
120760759,"",5,128,MRN,Midbrain reticular nucleus,378-1218,0.17621924879999998,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>214, ""abbreviation""=>""RN"", ""name""=>""Red nucleus"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}]",M,C57BL/6J,1.5257712512000001,ff90ff,,"[9300, 3580, 6190]",false,https://connectivity.brain-map.org/projection/experiment/120760759
175373569,"",5,56,ACB,Nucleus accumbens,378-1799,0.3286523296,"[{""id""=>56, ""abbreviation""=>""ACB"", ""name""=>""Nucleus accumbens"", ""color""=>""80CDF8""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}]",M,C57BL/6J,1.4962538374,80cdf8,,"[5030, 5710, 6930]",false,https://connectivity.brain-map.org/projection/experiment/175373569
116903230,"",5,1002,AUDp,Primary auditory area,378-1191,0.0983124044,"[{""id""=>1002, ""abbreviation""=>""AUDp"", ""name""=>""Primary auditory area"", ""color""=>""019399""}, {""id""=>1011, ""abbreviation""=>""AUDd"", ""name""=>""Dorsal auditory area"", ""color""=>""019399""}, {""id""=>1018, ""abbreviation""=>""AUDv"", ""name""=>""Ventral auditory area"", ""color""=>""019399""}, {""id""=>1027, ""abbreviation""=>""AUDpo"", ""name""=>""Posterior auditory area"", ""color""=>""019399""}]",M,C57BL/6J,1.4910702744,019399,,"[8170, 3200, 10390]",false,https://connectivity.brain-map.org/projection/experiment/116903230
112373124,"",5,353,SSp-n,"Primary somatosensory area, nose",378-935,0.044468945499999996,"[{""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>182305689, ""abbreviation""=>""SSp-un"", ""name""=>""Primary somatosensory area, unassigned"", ""color""=>""188064""}]",M,C57BL/6J,1.480237227,188064,,"[5180, 2240, 8860]",false,https://connectivity.brain-map.org/projection/experiment/112373124
157550122,"",5,403,MEA,Medial amygdalar nucleus,378-1612,0.10413456480000001,"[{""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>619, ""abbreviation""=>""NLOT"", ""name""=>""Nucleus of the lateral olfactory tract"", ""color""=>""95E4C8""}]",M,C57BL/6J,1.4767594030000002,80c0e2,,"[6280, 6610, 7780]",false,https://connectivity.brain-map.org/projection/experiment/157550122
158373958,"",5,1022,GPe,"Globus pallidus, external segment",378-1634,0.09032021039999999,"[{""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1022, ""abbreviation""=>""GPe"", ""name""=>""Globus pallidus, external segment"", ""color""=>""8599CC""}]",M,C57BL/6J,1.4631857219,8599cc,,"[5700, 4890, 7220]",false,https://connectivity.brain-map.org/projection/experiment/158373958
158375425,"",5,733,VPM,Ventral posteromedial nucleus of the thalamus,378-1637,0.099815352,"[{""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>170, ""abbreviation""=>""LGd"", ""name""=>""Dorsal part of the lateral geniculate complex"", ""color""=>""FF8084""}, {""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>361, ""abbreviation""=>""SSp-tr"", ""name""=>""Primary somatosensory area, trunk"", ""color""=>""188064""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>718, ""abbreviation""=>""VPL"", ""name""=>""Ventral posterolateral nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>733, ""abbreviation""=>""VPM"", ""name""=>""Ventral posteromedial nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>1020, ""abbreviation""=>""PO"", ""name""=>""Posterior complex of the thalamus"", ""color""=>""FF909F""}]",M,C57BL/6J,1.45342085,ff8084,,"[7070, 4360, 7650]",false,https://connectivity.brain-map.org/projection/experiment/158375425
147049515,"",5,351,BST,Bed nuclei of the stria terminalis,378-1527,0.1770259652,"[{""id""=>127, ""abbreviation""=>""AM"", ""name""=>""Anteromedial nucleus"", ""color""=>""FF909F""}, {""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}]",M,C57BL/6J,1.4438870278,b3c0df,,"[5570, 4500, 6440]",false,https://connectivity.brain-map.org/projection/experiment/147049515
268415561,"",5,867,PB,Parabrachial nucleus,378-1858,0.35638527119999996,"[{""id""=>534, ""abbreviation""=>""SUT"", ""name""=>""Supratrigeminal nucleus"", ""color""=>""FFBA86""}, {""id""=>616, ""abbreviation""=>""CUN"", ""name""=>""Cuneiform nucleus"", ""color""=>""FF90FF""}, {""id""=>867, ""abbreviation""=>""PB"", ""name""=>""Parabrachial nucleus"", ""color""=>""FFAE6F""}, {""id""=>1052, ""abbreviation""=>""PPN"", ""name""=>""Pedunculopontine nucleus"", ""color""=>""FFA6FF""}]",M,C57BL/6J,1.4321495972,ffae6f,,"[10240, 3930, 7240]",false,https://connectivity.brain-map.org/projection/experiment/268415561
156931568,"",5,362,MD,Mediodorsal nucleus of thalamus,378-1591,0.12064300963749999,"[{""id""=>59, ""abbreviation""=>""IMD"", ""name""=>""Intermediodorsal nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>483, ""abbreviation""=>""MH"", ""name""=>""Medial habenula"", ""color""=>""FF909F""}]",M,C57BL/6J,1.366958261375,ff909f,,"[6410, 3720, 5690]",false,https://connectivity.brain-map.org/projection/experiment/156931568
146046430,"",5,255,AV,Anteroventral nucleus of thalamus,378-1373,0.1065251376,"[{""id""=>64, ""abbreviation""=>""AD"", ""name""=>""Anterodorsal nucleus"", ""color""=>""FF909F""}, {""id""=>127, ""abbreviation""=>""AM"", ""name""=>""Anteromedial nucleus"", ""color""=>""FF909F""}, {""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>255, ""abbreviation""=>""AV"", ""name""=>""Anteroventral nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>575, ""abbreviation""=>""CL"", ""name""=>""Central lateral nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>629, ""abbreviation""=>""VAL"", ""name""=>""Ventral anterior-lateral complex of the thalamus"", ""color""=>""FF8084""}, {""id""=>907, ""abbreviation""=>""PCN"", ""name""=>""Paracentral nucleus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}]",M,C57BL/6J,1.3533610835499998,ff909f,,"[6270, 3900, 6470]",false,https://connectivity.brain-map.org/projection/experiment/146046430
175263063,"",5,381,SNr,"Substantia nigra, reticular part",378-1792,0.168865662,"[{""id""=>374, ""abbreviation""=>""SNc"", ""name""=>""Substantia nigra, compact part"", ""color""=>""FFA6FF""}, {""id""=>381, ""abbreviation""=>""SNr"", ""name""=>""Substantia nigra, reticular part"", ""color""=>""FF90FF""}]",M,C57BL/6J,1.3208460972,ff90ff,,"[8830, 5210, 7190]",false,https://connectivity.brain-map.org/projection/experiment/175263063
114402050,"",5,429,SPVC,"Spinal nucleus of the trigeminal, caudal part",378-1187,0.1230446448,"[{""id""=>429, ""abbreviation""=>""SPVC"", ""name""=>""Spinal nucleus of the trigeminal, caudal part"", ""color""=>""FFA5D2""}, {""id""=>589508451, ""abbreviation""=>""Pa5"", ""name""=>""Paratrigeminal nucleus"", ""color""=>""FFA5D2""}]",M,C57BL/6J,1.3188088536,ffa5d2,,"[12840, 5120, 7350]",false,https://connectivity.brain-map.org/projection/experiment/114402050
127711803,"",5,672,CP,Caudoputamen,378-1443,0.06414073049999999,"[{""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>998, ""abbreviation""=>""FS"", ""name""=>""Fundus of striatum"", ""color""=>""80CDF8""}, {""id""=>1022, ""abbreviation""=>""GPe"", ""name""=>""Globus pallidus, external segment"", ""color""=>""8599CC""}]",M,C57BL/6J,1.3061899032,98d6f9,,"[5880, 4830, 7940]",false,https://connectivity.brain-map.org/projection/experiment/127711803
272970747,"",5,362,MD,Mediodorsal nucleus of thalamus,378-1901,0.0765251081,"[{""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}]",M,C57BL/6J,1.304375970975,ff909f,,"[7100, 4220, 6190]",false,https://connectivity.brain-map.org/projection/experiment/272970747
125436508,"",5,342,SI,Substantia innominata,378-1259,0.2378757332,"[{""id""=>56, ""abbreviation""=>""ACB"", ""name""=>""Nucleus accumbens"", ""color""=>""80CDF8""}, {""id""=>298, ""abbreviation""=>""MA"", ""name""=>""Magnocellular nucleus"", ""color""=>""A2B1D8""}, {""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>754, ""abbreviation""=>""OT"", ""name""=>""Olfactory tubercle"", ""color""=>""80CDF8""}]",M,C57BL/6J,1.2949748518000002,a2b1d8,,"[4630, 7020, 7240]",false,https://connectivity.brain-map.org/projection/experiment/125436508
126352744,"",5,437,SPVI,"Spinal nucleus of the trigeminal, interpolar part",378-1280,0.2068658284,"[{""id""=>429, ""abbreviation""=>""SPVC"", ""name""=>""Spinal nucleus of the trigeminal, caudal part"", ""color""=>""FFA5D2""}, {""id""=>437, ""abbreviation""=>""SPVI"", ""name""=>""Spinal nucleus of the trigeminal, interpolar part"", ""color""=>""FFA5D2""}, {""id""=>589508451, ""abbreviation""=>""Pa5"", ""name""=>""Paratrigeminal nucleus"", ""color""=>""FFA5D2""}]",M,C57BL/6J,1.2947721192000001,ffa5d2,,"[12670, 5210, 7610]",false,https://connectivity.brain-map.org/projection/experiment/126352744
100141598,"",5,170,LGd,Dorsal part of the lateral geniculate complex,378-751,0.06563553429999999,"[{""id""=>170, ""abbreviation""=>""LGd"", ""name""=>""Dorsal part of the lateral geniculate complex"", ""color""=>""FF8084""}, {""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}]",M,C57BL/6J,1.29254177023672,ff8084,,"[7910, 3200, 7800]",false,https://connectivity.brain-map.org/projection/experiment/100141598
122641784,"",5,382,CA1,Field CA1,378-1250,0.0695466555,"[{""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>423, ""abbreviation""=>""CA2"", ""name""=>""Field CA2"", ""color""=>""7ED04B""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}]",M,C57BL/6J,1.2883730683249999,7ed04b,,"[8040, 5550, 8970]",false,https://connectivity.brain-map.org/projection/experiment/122641784
120812686,"",5,151,AOB,Accessory olfactory bulb,378-1222,0.2970130884,"[{""id""=>151, ""abbreviation""=>""AOB"", ""name""=>""Accessory olfactory bulb"", ""color""=>""9DF0D2""}, {""id""=>159, ""abbreviation""=>""AON"", ""name""=>""Anterior olfactory nucleus"", ""color""=>""54BF94""}, {""id""=>507, ""abbreviation""=>""MOB"", ""name""=>""Main olfactory bulb"", ""color""=>""9AD2BD""}, {""id""=>723, ""abbreviation""=>""ORBl"", ""name""=>""Orbital area, lateral part"", ""color""=>""248A5E""}, {""id""=>746, ""abbreviation""=>""ORBvl"", ""name""=>""Orbital area, ventrolateral part"", ""color""=>""248A5E""}]",M,C57BL/6J,1.282265397175,9df0d2,,"[2170, 3230, 6680]",false,https://connectivity.brain-map.org/projection/experiment/120812686
100141435,"",5,258,LSr,"Lateral septal nucleus, rostral (rostroventral) part",378-673,0.3858661408,"[{""id""=>250, ""abbreviation""=>""LSc"", ""name""=>""Lateral septal nucleus, caudal (caudodorsal) part"", ""color""=>""90CBED""}, {""id""=>258, ""abbreviation""=>""LSr"", ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""color""=>""90CBED""}, {""id""=>266, ""abbreviation""=>""LSv"", ""name""=>""Lateral septal nucleus, ventral part"", ""color""=>""90CBED""}, {""id""=>310, ""abbreviation""=>""SF"", ""name""=>""Septofimbrial nucleus"", ""color""=>""90CBED""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}]",M,C57BL/6J,1.2670625359,90cbed,,"[5090, 4370, 6290]",false,https://connectivity.brain-map.org/projection/experiment/100141435
114472860,"",5,515,MPN,Medial preoptic nucleus,378-1178,0.21626781120000002,"[{""id""=>88, ""abbreviation""=>""AHN"", ""name""=>""Anterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>133, ""abbreviation""=>""PVpo"", ""name""=>""Periventricular hypothalamic nucleus, preoptic part"", ""color""=>""FF5547""}, {""id""=>272, ""abbreviation""=>""AVPV"", ""name""=>""Anteroventral periventricular nucleus"", ""color""=>""FF5547""}, {""id""=>347, ""abbreviation""=>""SBPV"", ""name""=>""Subparaventricular zone"", ""color""=>""FF5547""}, {""id""=>515, ""abbreviation""=>""MPN"", ""name""=>""Medial preoptic nucleus"", ""color""=>""FF4C3E""}, {""id""=>523, ""abbreviation""=>""MPO"", ""name""=>""Medial preoptic area"", ""color""=>""FF5547""}, {""id""=>576073699, ""abbreviation""=>""VMPO"", ""name""=>""Ventromedial preoptic nucleus"", ""color""=>""FF5547""}]",M,C57BL/6J,1.24231268,ff4c3e,,"[5260, 6660, 5920]",false,https://connectivity.brain-map.org/projection/experiment/114472860
273025872,"",5,685,VM,Ventral medial nucleus of the thalamus,378-1903,0.1825649644,"[{""id""=>181, ""abbreviation""=>""RE"", ""name""=>""Nucleus of reuniens"", ""color""=>""FF909F""}, {""id""=>366, ""abbreviation""=>""SMT"", ""name""=>""Submedial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>414, ""abbreviation""=>""SPFm"", ""name""=>""Subparafascicular nucleus, magnocellular part"", ""color""=>""FF8084""}, {""id""=>685, ""abbreviation""=>""VM"", ""name""=>""Ventral medial nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>741, ""abbreviation""=>""VPMpc"", ""name""=>""Ventral posteromedial nucleus of the thalamus, parvicellular part"", ""color""=>""FF8084""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>1077, ""abbreviation""=>""PR"", ""name""=>""Perireunensis nucleus"", ""color""=>""FF909F""}]",M,C57BL/6J,1.203714351,ff8084,,"[7270, 4930, 6090]",false,https://connectivity.brain-map.org/projection/experiment/273025872
158376179,"",5,795,PAG,Periaqueductal gray,378-1638,0.09516701845,"[{""id""=>12, ""abbreviation""=>""IF"", ""name""=>""Interfascicular nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>35, ""abbreviation""=>""III"", ""name""=>""Oculomotor nucleus"", ""color""=>""FF90FF""}, {""id""=>100, ""abbreviation""=>""IPN"", ""name""=>""Interpeduncular nucleus"", ""color""=>""FFA6FF""}, {""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>197, ""abbreviation""=>""RL"", ""name""=>""Rostral linear nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>591, ""abbreviation""=>""CLI"", ""name""=>""Central linear nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>679, ""abbreviation""=>""CS"", ""name""=>""Superior central nucleus raphe"", ""color""=>""FFC395""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>975, ""abbreviation""=>""EW"", ""name""=>""Edinger-Westphal nucleus"", ""color""=>""FF90FF""}]",M,C57BL/6J,1.1971191568000001,ff90ff,,"[9100, 5260, 5670]",false,https://connectivity.brain-map.org/projection/experiment/158376179
